Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-22T10:26:48.817;101;27,4
2026-03-22T10:26:50.734;103;29,6
2026-03-22T10:26:50.736;107;29,7
2026-03-22T10:26:52.176;110;29,7
2026-03-22T10:26:53.135;112;29,7
2026-03-22T10:26:54.097;114;29,7
2026-03-22T10:26:55.056;116;29,7
2026-03-22T10:26:56.015;118;29,7
2026-03-22T10:26:56.976;119;29,7
2026-03-22T10:26:57.937;120;29,7
2026-03-22T10:26:58.895;121;29,7
2026-03-22T10:26:59.859;123;17,1
2026-03-22T10:27:00.815;124;17,1
2026-03-22T10:27:01.774;125;12,1
2026-03-22T10:27:02.734;127;11,6
2026-03-22T10:27:04.175;128;3,4
2026-03-22T10:27:05.138;129;2,9
2026-03-22T10:27:06.096;130;2,7
2026-03-22T10:27:07.057;131;2,7
2026-03-22T10:27:08.016;131;2,7
2026-03-22T10:27:08.975;132;2,6
2026-03-22T10:27:09.936;133;2,6
2026-03-22T10:27:10.895;134;2,4
2026-03-22T10:27:11.856;135;2,3
2026-03-22T10:27:12.815;135;2,2
2026-03-22T10:27:13.779;136;2,2
2026-03-22T10:27:14.738;136;2,1
2026-03-22T10:27:16.175;137;1,8
2026-03-22T10:27:17.136;137;1,9
2026-03-22T10:27:19.057;138;1,8
2026-03-22T10:27:19.060;138;1,7
2026-03-22T10:27:20.017;139;1,6
2026-03-22T10:27:20.977;139;1,6
2026-03-22T10:27:21.935;140;1,2
2026-03-22T10:27:22.900;140;1,3
2026-03-22T10:27:23.859;140;1,1
2026-03-22T10:27:24.818;140;1,1
2026-03-22T10:27:25.776;140;1,2
2026-03-22T10:27:26.737;140;1,2
2026-03-22T10:27:28.175;141;1,2
2026-03-22T10:27:29.138;140;1,0
2026-03-22T10:27:30.096;141;1,0
2026-03-22T10:27:31.059;141;1,0
2026-03-22T10:27:32.016;141;0,8
2026-03-22T10:27:32.978;140;1,0
2026-03-22T10:27:33.935;141;1,0
2026-03-22T10:27:34.899;141;1,0
2026-03-22T10:27:36.335;141;1,0
2026-03-22T10:27:36.815;141;1,1
2026-03-22T10:27:37.776;141;1,2
2026-03-22T10:27:38.735;141;1,9
